id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
03f2e7WrN33uwicte4iZb7,0.915,0.731,0.192,0,0.0731,-15.142,0.0963,107.698,0.813
03f7xZmt2wHCIDJBFPK8G4,0.254,0.595,0.689,5.44E-06,0.129,-6.107,0.148,168.112,0.213
03fqO4EyMiNTf0sA6NM4gw,0.169,0.598,0.636,7.32E-06,0.29,-4.177,0.0312,120.078,0.27
03fT3OHB9KyMtGMt2zwqCT,0.0916,0.506,0.886,0,0.0734,-3.225,0.0655,143.935,0.595
03GJyQfnhwq8f4NK5sOxO5,0.191,0.454,0.518,0,0.936,-8.396,0.0936,120.103,0.329
03gk2zRwm8uUZDbyZJtPgh,0.979,0.442,0.0285,0.000528,0.0882,-17.434,0.0412,106.162,0.197
03gKdAQAswBo7v4p8F1An4,0.0272,0.723,0.703,0.313,0.0979,-9.495,0.0318,129.725,0.767
03gNt9LmzZOZcnjKFKrFMl,0.000924,0.589,0.865,0.355,0.0663,-2.881,0.0347,118.027,0.524
03gsb1WnVQUuLqChBvzmoo,0.0636,0.622,0.964,1.03E-05,0.235,-4.314,0.0832,92.973,0.609
03h0HCkZ4LLwDJtnBuRBOk,0.0224,0.624,0.817,0,0.0998,-4.611,0.0257,96.021,0.605
03hqMhmCZiNKMSPmVabPLP,0.113,0.359,0.6,1.32E-06,0.0952,-7.317,0.0398,175.894,0.195
03i4HQaxKuef4sNUTB3txK,0.902,0.573,0.141,0,0.119,-13.49,0.219,201.423,0.748
03ig8Asct95IIRVbEKvqmm,0.443,0.416,0.971,0.0359,0.323,-2.752,0.0644,111.143,0.853
03IxJiB8ZOH9hEQZF5mCNY,0.153,0.725,0.918,0.0328,0.113,-4.912,0.0676,125.009,0.201
03jInOtVwApcacQN643qk5,5.57E-05,0.473,0.879,1.33E-05,0.0978,-4.454,0.0436,115.003,0.197
03kCR9HZpX5muU7D8xYPOL,0.00796,0.508,0.717,6.15E-05,0.0971,-5.095,0.0457,158.05,0.462
03KvM5ZGtTvl1qaK73g5wN,0.106,0.48,0.607,0,0.115,-5.461,0.039,74.834,0.532
03kZca43rgVgphYctcopJU,0.277,0.75,0.722,0.00213,0.0627,-7.032,0.0308,97.493,0.759
03L2AoiRbWhvt7BDMx1jUB,0.337,0.429,0.43,1.18E-05,0.138,-11.373,0.165,174.984,0.125
03LmH6jgGbiDTUNsJRPqJM,0.0948,0.745,0.624,0,0.0679,-8.71,0.0436,84.019,0.283
03M3oEPsk8WjwMlVOKBFXv,0.0285,0.69,0.719,0,0.728,-5.014,0.282,81.442,0.547
03mfJFcTsxfldb0DPI4ygj,0.758,0.501,0.301,0.00793,0.107,-10.8,0.0366,122.934,0.179
03MWa1FMygR3RrQoQytsjS,0.546,0.706,0.691,1.30E-06,0.366,-5.86,0.0338,134.751,0.597
03MXO9B1815BBSebNVhLlG,0.247,0.623,0.612,1.07E-06,0.776,-4.033,0.039,72.498,0.666
03OGCewZ3ZeyZNAzNkZSKo,0.24,0.34,0.914,5.75E-06,0.813,-6.639,0.149,145.094,0.572
03piomdTgklqFH2Ky4OSVP,0.469,0.662,0.591,4.08E-05,0.0482,-8.053,0.0555,120.318,0.96
03PTvKwCBFNGxIqvzVWHwg,0.512,0.617,0.857,5.52E-06,0.136,-5.756,0.0422,120.019,0.565
03pWkKJjo8ATe0z4SWGzyd,0.958,0.231,0.174,0.843,0.234,-16.718,0.15,91.125,0.0322
03qDVofuUUQSsSQCLWX0eF,0.381,0.616,0.505,0.00115,0.161,-9.307,0.058,139.956,0.228
03QWsYIloD1fs5TVa7MN6q,0.565,0.388,0.256,4.39E-06,0.151,-11.504,0.0297,137.483,0.429
03rHMIaoIsrQ3Elkp0KLUk,0.00233,0.494,0.834,0.00495,0.0836,-7.788,0.0475,113.261,0.214
03sUk4wYNWGMMBw2wDV3Uv,0.968,0.176,0.275,0.000177,0.106,-14.729,0.0371,103.964,0.087
03T4H6czLK426qcW870hBZ,0.0884,0.448,0.597,0.285,0.149,-12.201,0.0381,98.494,0.514
03teNQu8rWlFnNzF1ULXIq,0.0353,0.555,0.8,0,0.0783,-4.835,0.0776,174.007,0.801
03ThZweiBWFP8tOGsk6QMO,0.11,0.867,0.774,0,0.157,-5.791,0.315,130.007,0.549
03tLGhJaQhJkPdxzS54cwv,0.00132,0.497,0.965,0.000134,0.192,-4.027,0.0493,112.968,0.598
03tqyYWC9Um2ZqU0ZN849H,0.00544,0.76,0.595,0,0.241,-6.366,0.0391,131.497,0.361
03uFeLfjTtzA8dpnkMr76W,0.868,0.491,0.423,0.901,0.0868,-13.609,0.0338,164.464,0.511
03UrZgTINDqvnUMbbIMhql,0.00417,0.727,0.937,0,0.091,-2.871,0.286,132.067,0.749
03V14b8LSbVrdiZLuxzc6X,0.103,0.595,0.841,0,0.101,-5.631,0.0908,165.877,0.928
03v6RgqWOMWFaaW83ep2hF,0.1,0.358,0.858,0,0.134,-4.901,0.0456,158.115,0.338
03v70ZBxmcPX3RWAZMzqaW,0.194,0.644,0.478,0.00376,0.106,-6.469,0.0529,159.898,0.496
03VzAAMs5PrLM42XR7ijuc,0.000347,0.54,0.923,0.00614,0.484,-3.965,0.0324,112.936,0.531
03wKMRNYVvw6s9nm4I4jUS,0.00177,0.363,0.787,0.00446,0.531,-5.071,0.0429,175.919,0.201
03wn5kP9qGwFHz2hpP2GrY,0.837,0.625,0.355,0.0038,0.197,-12.969,0.0588,111.53,0.826
03WuFsWpkytZ6c5iidS8Im,0.354,0.699,0.463,0.00306,0.073,-7.212,0.0432,139.952,0.356
03xdc36cqkzx8kJT9TFhMb,0.0035,0.863,0.733,0,0.0629,-6.557,0.0373,98.169,0.962
03XjpGGdsIPouALXem2Cku,0.445,0.738,0.284,0.00129,0.119,-12,0.0425,65.977,0.461
03xNUQYx0Mb7Sdsq0YcZgY,0.37,0.563,0.756,1.55E-05,0.114,-7.916,0.0565,105.121,0.624
03xU1bLqUkwo4ae3flK5Di,0.0901,0.585,0.807,0,0.27,-6.308,0.039,160.253,0.814
03xWMkKEbeO4SnylA53ipj,0.112,0.673,0.42,0,0.0897,-7.581,0.0317,108.066,0.385
03yOjwHoOPDlTUg0NRxN6t,0.151,0.55,0.796,0,0.222,-7.007,0.0306,105.354,0.622
03yWftlC0np4NshtX9RAUy,0.00404,0.766,0.576,0.000138,0.0794,-5.614,0.0426,122.975,0.744
03YZnK3XQWKpvo9TyNZzXf,0.212,0.418,0.688,0.00964,0.705,-5.515,0.0265,150.03,0.319
03Z9Xiu6te6MbMRlICuDGL,0.228,0.744,0.727,0.000111,0.142,-11.225,0.32,160.143,0.869
03zB9duFz1JqLxAIYvGdac,0.147,0.33,0.494,4.94E-06,0.137,-7.16,0.0278,98.478,0.143
03ZkvqZOANKndGXfAAPywG,0.455,0.674,0.615,0.00091,0.208,-8.188,0.147,85.048,0.756
03zRY58mcXQvvwu9Iyy4a4,0.00238,0.387,0.929,7.22E-06,0.314,-4.825,0.161,180.359,0.591
03ZtlmARAMWhAgZSIs6Fes,0.122,0.763,0.794,2.86E-06,0.327,-6.078,0.0364,99.999,0.65
03zv0Znm7bA7XzWMZ1lEKO,0.371,0.825,0.467,0.845,0.0594,-14.055,0.0753,96.012,0.249
03ZVEpSeeJfROJW65OHgsf,0.43,0.312,0.7,1.22E-05,0.827,-10.876,0.0613,139.588,0.199
042v1NacbKJzCyi6nBme7T,0.105,0.675,0.549,7.18E-05,0.0533,-13.02,0.0335,134.771,0.965
042Y7INHELtUGh8LRtl3X5,0.118,0.484,0.95,7.30E-05,0.0943,-6.359,0.175,168.196,0.331
0447V6bjlw5ERYGu3BEBnB,0.0534,0.735,0.839,0,0.0942,-4.705,0.271,89.942,0.834
045sp2JToyTaaKyXkGejPy,0.167,0.454,0.229,0.102,0.202,-12.592,0.0297,73.552,0.134
046knfAIKyTtsNHm88Xgh7,0.0124,0.617,0.749,0.0431,0.0626,-6.494,0.0591,113.483,0.822
046MBhhgQJJghnbgZCkaAR,0.02,0.478,0.736,9.58E-05,0.118,-7.124,0.0367,144.705,0.564
046r9OIF1bHuTeZoyk3b6r,0.522,0.541,0.475,0.144,0.0805,-10.989,0.0378,116.444,0.343
047fCsbO4NdmwCBn8pcUXl,0.646,0.492,0.26,0.00178,0.0705,-17.341,0.0921,111.519,0.312
0488kXJ1YnLMrrM1ssJnev,0.572,0.698,0.278,0.0233,0.105,-15.425,0.0508,81.079,0.77
048AQ5XBnvStuTn7X2pGSY,0.00805,0.538,0.804,8.09E-06,0.148,-4.602,0.0291,91.99,0.718
048fAgdSLnAbQZG1ePSUKb,0.0533,0.552,0.648,0.00015,0.144,-6.71,0.0273,142.159,0.407
049V1aSofNvW906vGZgFsD,0.31,0.653,0.445,0,0.116,-7.183,0.0413,144.02,0.176
049wfFS3kAsdmGOH8ktYJ3,0.494,0.501,0.534,0,0.107,-4.311,0.0367,170.27,0.582
04a1HkNH7LFsG5mEiLN7vl,0.00589,0.703,0.681,0,0.449,-6.356,0.133,124.928,0.245
04aAxqtGp5pv12UXAg4pkq,0.00359,0.394,0.858,0,0.102,-2.868,0.0729,176.044,0.56
04AJcjNnmmnOwUdbFUj5Hv,0.287,0.689,0.62,1.73E-06,0.0368,-10.601,0.0339,110.86,0.962
04ARYAWkGZZhDbHqgvnYGf,0.00866,0.601,0.756,0.0413,0.0821,-6.48,0.0348,99.096,0.185
04AYgtKFrpldRXe5y0LNGQ,0.00848,0.561,0.946,2.05E-05,0.0635,-0.899,0.128,109.891,0.3
04Bd47lKpZ9VhDcYaghu2e,0.294,0.62,0.666,0.907,0.18,-11.865,0.11,114.216,0.0367
04btsfSKePglV7mrp5Zhgm,0.513,0.424,0.312,0.727,0.0854,-18.296,0.035,109.043,0.435
04ccQGJ1i8gL7JoeCPiJbv,0.00626,0.499,0.708,1.15E-05,0.0423,-7.029,0.0301,158.785,0.617
04ckx0538IecRehEo1myDh,0.0896,0.532,0.491,5.41E-06,0.11,-8.939,0.0334,72.722,0.154
04clw2CZuvRzvV54g6Ua4L,0.212,0.589,0.638,0,0.0799,-5.799,0.196,84.682,0.796
04Dc0mKBoPmK6DuutvxQjf,0.142,0.637,0.555,0,0.137,-8.775,0.0252,135.257,0.671
04EtBLFIxbcVt9NdYgcrpF,5.63E-05,0.512,0.996,0.000167,0.347,-2.1,0.114,130.931,0.0601
04f1rOkeyOqYQQzPJZk9JS,0.818,0.499,0.201,1.38E-06,0.143,-12.145,0.0276,72.139,0.234
04f3ea1BQlVrhhmxS0qMDH,0.891,0.503,0.307,0.0269,0.0378,-10.117,0.0543,78.709,0.388
04F6rARD2mv4JiT8WglIDz,0.623,0.621,0.201,0,0.131,-15.112,0.0296,130.627,0.146
04gWSHTFJD5hAdeokxAAva,0.796,0.512,0.23,0.00178,0.491,-18.702,0.202,136.242,0.463
04hwplKxASneVsFWzbSpCX,0.597,0.396,0.71,0.626,0.3,-10.54,0.0598,92.422,0.505
04iBN2ttkQBfGLj6DYlhKF,0.00457,0.38,0.822,1.77E-05,0.109,-5.095,0.105,153.115,0.558
04ilBEd1FVUhpv9ItR6yTN,0.744,0.694,0.489,2.59E-06,0.079,-13.119,0.0535,97.982,0.695
04IlRF4skx3Dv304Dcp6dj,0.981,0.285,0.0781,0.917,0.0937,-23.975,0.043,81.858,0.187
04iybI0soiHwBIeVUwXxbg,0.812,0.817,0.51,0.000227,0.108,-11.458,0.0393,120.656,0.922
04izlTTLR32hTnmYwxleMB,0.9,0.159,0.136,0.946,0.113,-23.234,0.0389,86.878,0.0806
04jqhpf3oV06HtlmthfcZZ,0.0868,0.885,0.485,0.79,0.0883,-9.299,0.0872,106.394,0.67
04jUWHa4mIZKn7duaD2gXW,0.318,0.581,0.935,0.359,0.213,-6.779,0.0439,122.014,0.583
04JxGb2a7q9da31eNNCPs6,0.689,0.523,0.304,0.0242,0.106,-12.081,0.0333,120.392,0.114
04KISvNgovi9vxvCEzVzLU,0.16,0.606,0.728,1.41E-05,0.0825,-11.015,0.071,157.019,0.932
04KsMCb9PZE2S0AtUU8Jhb,0.28,0.801,0.546,0.929,0.141,-7.256,0.132,94,0.902
04KTF78FFg8sOHC1BADqbY,0.206,0.956,0.745,0,0.0615,-4.753,0.12,107.075,0.912
04kx6QHqnBwpxC7kdRlCsn,0.987,0.272,0.228,0.000617,0.294,-15.272,0.0347,68.48,0.201
04LCCxG3pbOYeENiyUc7Xb,0.00215,0.599,0.932,0,0.146,-5.622,0.0407,102.065,0.539
04LSsgpA13IAwKF61MBKye,0.955,0.3,0.235,0.8,0.102,-15.265,0.0412,69.273,0.284
04M3DsiMNyn8s5XQJrW5sL,0.772,0.631,0.277,0,0.114,-10.985,0.0537,114.765,0.214
04md2B5nmsojIkTSUWff2C,0.889,0.552,0.169,0.899,0.0938,-19.829,0.0555,92.822,0.44
04MLEeAMuV9IlHEsD8vF6A,0.0215,0.765,0.704,0,0.227,-4.589,0.127,147.055,0.498
04MoJkJzCoU9ukeewv5Vzu,0.249,0.642,0.657,0,0.111,-5.246,0.0333,90,0.658
04mvrWQLC4ELnshJGLFVxu,0.44,0.636,0.722,0,0.136,-6.374,0.0352,124.158,0.93
04n2zZCoMIw7r0NNTN1hMg,0.857,0.556,0.269,0.921,0.117,-17.818,0.0485,91.391,0.669
04NGX0b5Tgs7VsErfn5OA1,0.00465,0.481,0.88,6.02E-05,0.204,-4.55,0.0717,95.023,0.289
04oG24PjVs59q72Id8wXFK,0.552,0.812,0.447,0,0.323,-7.629,0.0765,125.075,0.703
04oQzKSDtOXgwhpBazjVY2,0.0149,0.653,0.54,1.93E-06,0.314,-7.157,0.0386,151.405,0.765
04pwMsaIQlhwVFst7ttivM,0.617,0.656,0.729,0.00514,0.304,-8.577,0.0403,93.955,0.841
04QKeqtQ1KCDHTXK6mNwqX,0.00245,0.353,0.762,6.40E-06,0.0907,-5.422,0.0386,148.008,0.169
04Qr1mzADw8sHGsTEtf8Pn,0.201,0.808,0.789,0.000128,0.0406,-6.805,0.0715,116.006,0.842
04QTBqa3IA4ZAKEuqRPzEH,0.0715,0.443,0.576,0.0193,0.41,-8.696,0.2,151.835,0.128
04RcDL1mbjcVLMLqBOjkeX,0.0135,0.677,0.743,0.00222,0.0581,-5.876,0.0611,127.971,0.469
04rMpRstoJt3uvqyNGKczX,0.466,0.59,0.208,2.81E-05,0.115,-13.25,0.0316,90.084,0.293
04Rz403IY7QUqgfrTWX6OU,0.516,0.813,0.757,0,0.363,-5.358,0.356,92.996,0.646
04rZkq3ihHmGNfKPgBiTX1,0.302,0.635,0.852,0,0.149,-4.243,0.0375,88.028,0.351
04sN26COy28wTXYj3dMoiZ,0.896,0.614,0.318,0.00239,0.0795,-12.695,0.0478,119.959,0.112
04SU9LZQel0dTMjJJtBmkK,0.0953,0.578,0.786,0.00303,0.0683,-6.549,0.0314,96.326,0.697
04uA3BJ1Rj8DBKkpKCABJx,0.255,0.815,0.856,0,0.0697,-4.399,0.13,96.014,0.713
04uGsEzXnvFxNtZzGzyuqn,0.00549,0.369,0.595,0.478,0.48,-10.736,0.0468,171.986,0.35
04w73SmPfQkkmEpKbcrHOL,0.078,0.543,0.815,0,0.21,-3.712,0.0439,83.992,0.579
04wBo583kpIpQqPCze87RB,0.404,0.582,0.531,0.00155,0.165,-9.077,0.0362,78.352,0.72
04y6gszHT7GAiHwgsFF6yI,0.255,0.659,0.741,0,0.425,-4.553,0.21,87.05,0.427
04yO1WqGaIxTk3QJIVyncw,0.199,0.667,0.544,1.01E-06,0.234,-10.168,0.0304,127.746,0.843
04zrPERrSO4CfyargthKJ9,0.0734,0.821,0.833,0.544,0.0739,-8.291,0.0821,132.975,0.961
04ZTP5KsCypmtCmQg5tH9R,0.00281,0.63,0.694,0,0.0719,-6.257,0.0253,97.005,0.216
04ZzbJOLBEhaf8PVQuH96u,0.0104,0.492,0.873,0,0.0895,-3.193,0.0392,91.078,0.229
050iNgNKEUrJboOnH4Jhm6,0.475,0.586,0.633,4.29E-06,0.164,-7.688,0.0318,148.984,0.445
050rJwhU6gjuy9DO8r9PRz,0.611,0.835,0.463,0,0.102,-11.402,0.105,130.143,0.902
051NZ3rr3HXTULCEySJRX3,0.0347,0.661,0.796,0,0.396,-4.776,0.0833,87.982,0.657
052C0m9kD30nZqcPWPPRqm,2.46E-05,0.316,0.951,0.189,0.17,-3.757,0.112,174.895,0.255
052vSBPxqdmYRDlkSPiavc,0.257,0.686,0.691,0,0.145,-4.616,0.0371,95.046,0.477
0534jmQ0dYChW5MSzYXNVr,0.0194,0.59,0.711,0,0.122,-7.589,0.0247,143.937,0.847
055xQyAJgedjnG98vBnO88,0.0547,0.402,0.918,0.00992,0.159,-6.915,0.0477,191.102,0.864
056mbYcqyQo86Rfr9XfyYm,0.0183,0.671,0.85,9.82E-05,0.0766,-5.557,0.0426,125.004,0.736
056rtilqF4cqLOgDQGqYqv,0.148,0.376,0.477,0.000425,0.0384,-5.661,0.0304,138.923,0.347
056XUz8cao9mA3TuORDTVh,0.653,0.48,0.718,1.14E-05,0.126,-9.388,0.0651,132.729,0.737
059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,0.777,3.46E-05,0.0863,-4.246,0.117,102.02,0.706
059LGQd42y87hQMHQyJGSU,0.0172,0.206,0.7,0.00582,0.228,-9.682,0.0469,172.338,0.317
059R1Qzi5TyYqVKNT1xlaL,0.0478,0.689,0.425,0,0.0763,-13.31,0.312,96.902,0.396
05And5JRQJeIaMASE5D9Nj,0.0031,0.914,0.515,0,0.105,-9.934,0.356,150.016,0.215
05BgC2247XGi8ySwBzOO0o,0.606,0.54,0.766,0,0.0903,-4.478,0.05,139.999,0.435
05BJQUM4bATKGFheqrC6CW,0.0619,0.581,0.629,0.506,0.111,-7.56,0.055,146.328,0.63
05BOCO1cK6iNmOYhjTTQit,0.191,0.584,0.611,1.52E-06,0.244,-5.739,0.0269,79.572,0.188
05BTaDBhGylMDjupCczCwC,0.0763,0.488,0.892,0.486,0.266,-7.131,0.0496,132.554,0.675
05c0LG7DakbvX0gYbBHjPP,0.00146,0.409,0.979,2.68E-06,0.139,-2.107,0.134,173.982,0.201
05CF4ATpqROLTQVYABNZ3W,0.626,0.702,0.269,0.0406,0.125,-15.172,0.0365,99.747,0.397
05CrK6Q5VGtfPDtyQFJ4Kf,0.0724,0.512,0.526,0,0.0675,-5.44,0.0251,85.024,0.249
05d3KM9JTyNnnWIjo8PKvf,0.905,0.415,0.0187,0.194,0.0979,-20.209,0.0363,111.42,0.14
05DejmhRYCktQogzOVX1H9,0.0735,0.491,0.834,6.42E-06,0.0953,-5.101,0.0341,161.788,0.561
05evePUsIT1cmIURp1hgu6,0.0206,0.429,0.88,0.698,0.607,-8.013,0.109,148.965,0.255
05Ez6KwjICkscWQVTsT3f5,0.415,0.563,0.401,0.00305,0.158,-9.073,0.0243,139.863,0.277
05f8Hg3RSfiPSCBQOtxl3i,0.00217,0.271,0.766,0.52,0.0707,-8.03,0.0329,142.914,0.803
05fHQeRbCSjKVS6z0WbQKJ,0.187,0.572,0.721,7.41E-06,0.216,-8.959,0.0402,164.252,0.844
05fmLn8tNYb3ijIH2jCLPb,0.763,0.433,0.554,0,0.0903,-5.629,0.165,140.235,0.546
05GcclyhZv49AF9ZMX20dG,0.853,0.216,0.124,0.94,0.0898,-25.85,0.0368,123.66,0.0344
05GTtG1ckPWfGOC0mHGJ0V,0.211,0.48,0.613,0,0.942,-10.787,0.321,107.992,0.598
05hdZ0YRqAg6qsgV1ee3LE,0.131,0.745,0.682,0,0.119,-5.85,0.0964,135.065,0.198
05HjafWVI238CLw5RDNkas,0.664,0.463,0.297,0,0.0601,-12.147,0.0323,115.745,0.301
05ht6LtilQXryLlGAKH208,0.709,0.505,0.476,0.00128,0.129,-9.767,0.0508,176.332,0.2
05iMQqncVBIm4AE26EvaTL,0.3,0.77,0.585,0,0.116,-8.06,0.0285,116.994,0.912
05IyD7K9Q4lgu8W4Xfi9Lx,0.395,0.478,0.634,0.00889,0.599,-6.092,0.0728,180.185,0.121
05j3rb3W3Bil5QAxn4Q2hY,0.143,0.851,0.248,1.69E-05,0.0827,-16.54,0.337,135.441,0.92
05j6LjbEdFWbASJUn9yOBX,0.112,0.443,0.616,0.00219,0.0834,-7.193,0.0543,110.028,0.574
05JGVUwt7XJk5FPqH0Wsch,0.0635,0.563,0.631,8.46E-06,0.163,-5.144,0.0324,115.657,0.54
05JpFEZhkJxHhuZOoD7uOx,0.168,0.454,0.425,0.000138,0.158,-11.262,0.039,143.513,0.552
05jSCFSAfFqhrk3UiEvTDX,0.617,0.495,0.387,4.40E-06,0.342,-7.531,0.0256,78.418,0.291
05KCNbU4GB5QzcSnBHdMGo,0.961,0.154,0.105,0.814,0.144,-20.435,0.038,106.259,0.0399
05KOgYg8PGeJyyWBPi5ja8,0.0681,0.736,0.491,0,0.571,-6.892,0.439,141.979,0.203
05l9N6SnERhSdH8XQR5TjK,0.187,0.275,0.528,0.236,0.116,-11.084,0.0384,164.905,0.442
05lOXZuJyELJT0gS1cdyzj,0.872,0.441,0.0319,0.898,0.088,-19.168,0.0357,110.471,0.113
05mAIVLkIWc2d1UBYZBCp8,0.0227,0.739,0.742,1.39E-06,0.229,-4.586,0.0329,124.016,0.659
05mpS2M6bbeobLq8Szib2z,0.0274,0.494,0.73,0,0.0717,-6.467,0.0278,86.289,0.638
05mzctclS0ZqqTLEiDIGkt,0.00333,0.475,0.823,0.00839,0.311,-11.994,0.029,138.981,0.881
05nbZ1xxVNwUTcGwLbp7CN,0.648,0.749,0.398,1.26E-06,0.115,-7.44,0.171,80.032,0.0859
05NYcsjJwOYq4jIiKPVj9p,0.00257,0.599,0.79,0.00181,0.312,-3.58,0.043,103.783,0.961
05oETzWbd4SI33qK2gbJfR,0.111,0.723,0.49,0.0946,0.0923,-14.745,0.0296,129.012,0.795
05oFyvdztPdpwSwpoclD4c,0.088,0.635,0.684,0.156,0.0755,-11.687,0.0329,120.269,0.892
05oL46UiSbYZuKPQleXO69,0.015,0.747,0.576,0.000112,0.129,-6.991,0.0438,125.552,0.4
05oMNN5Rbv6rVqyFFG9uTl,0.947,0.582,0.302,0.0107,0.0931,-11.624,0.0353,94.288,0.642
05oSjoXe7R0PBuzNifL49W,0.867,0.43,0.278,0,0.0892,-11.064,0.0357,113.579,0.415
05pKNQGaN3xA8jbyibUrlZ,0.473,0.794,0.156,0.799,0.0886,-18.988,0.432,127.43,0.719
05pMR6uLgQK7d0woagiGQz,0.114,0.464,0.56,0,0.224,-11.309,0.0945,73.461,0.549
05PxNZJfr9OTpCo2JjH0xe,0.924,0.524,0.0924,0.728,0.0977,-20.238,0.0328,109.826,0.155
05q7lfYerRkqqNDua3vJOL,0.898,0.224,0.0146,7.77E-06,0.174,-31.031,0.0342,90.886,0.0384
05qCCJQJiOwvPQBb7akf1R,6.54E-05,0.426,0.868,0,0.0723,-3.702,0.047,149.042,0.402
05r1GGg1Rhs0RcUg27C82a,0.0301,0.624,0.568,0,0.25,-5.664,0.143,149.857,0.115
05R2BUnFy4KlkT4Ewg4Gnv,0.302,0.63,0.436,0.00019,0.117,-12.507,0.0426,169.142,0.601
05rAX74XU6h1HaoRYPMgXe,0.0238,0.703,0.536,0.000896,0.0681,-12.201,0.0378,130.046,0.961
05re487C0a3bJNZnPfDqMp,0.14,0.663,0.371,0,0.0613,-14.635,0.0322,109.462,0.541
05RgAMGypEvqhNs5hPCbMS,0.00124,0.527,0.978,4.75E-05,0.0744,-5.436,0.109,141.169,0.463
05riEz6hccTC3AOu2Tj5dG,0.911,0.62,0.262,0.061,0.109,-13.803,0.034,121.021,0.0699
05SBRd4fXgn8FX7bf8BCAE,0.41,0.695,0.869,0,0.237,-5.066,0.0483,124.989,0.58
05SBYEaOoRBtrAAveD4Lph,0.782,0.558,0.273,3.42E-06,0.0863,-12.679,0.0291,77.973,0.217
05sCp83gcMm1iecYydKJS3,0.33,0.359,0.713,0,0.324,-4.526,0.0366,61.519,0.272
05Sgj1Hx03ZXc57gsV1kfX,0.0986,0.888,0.577,0,0.131,-7.702,0.0612,84.003,0.609
05SNV4AS2CFV55nmiJPgqD,0.453,0.579,0.573,0.183,0.71,-11.194,0.0565,89.115,0.522
05sp2EySV6DXsKLeBnjaK0,0.327,0.627,0.583,0,0.142,-6.746,0.0366,129.674,0.299
05SZ279Bnz9Zst21BMoZWg,0.202,0.835,0.559,2.16E-06,0.0881,-8.09,0.0438,126.046,0.751
05t7JMip6JrLuSrMV5yYjX,0.282,0.556,0.481,0,0.216,-7.663,0.313,149.025,0.581
05tFLPSXJ1BbqIXy4Jeqfh,0.383,0.476,0.299,0.752,0.0878,-17.997,0.131,119.487,0.384
05tn6MGYoFRaXPYQpZmPcc,1.92E-05,0.293,0.904,0,0.103,-4.155,0.0736,172.168,0.294
05uGBKRCuePsf43Hfm0JwX,0.0726,0.322,0.265,0.34,0.366,-13.398,0.0302,133.577,0.207
05UMQXFCsa9oPnLgfJHVyF,0.81,0.375,0.344,0.776,0.0682,-12.561,0.0335,126.06,0.106
05utSpK1EFNOnj98Aqy5Si,0.99,0.229,0.0174,0.921,0.0799,-29.373,0.0356,68.331,0.0889
05v6w9fcXfhRjdcV3MxHFG,0.131,0.73,0.496,0,0.0982,-6.538,0.308,82.418,0.225
05wB0mSpDASexc98oKZCOw,0.457,0.568,0.317,0.0195,0.107,-10.545,0.045,113.429,0.761
05wbsMDvcaD56O4SnESOaJ,0.0584,0.749,0.495,0,0.201,-8.456,0.0332,126.12,0.645
05wIrZSwuaVWhcv5FfqeH0,0.0116,0.596,0.869,0.173,0.0678,-11.97,0.037,109.902,0.944
05xA64s3UzOOmAnh9SIIjn,0.261,0.749,0.399,0.0126,0.0949,-7.526,0.0393,89.972,0.816
05XkMS2YVNfPNXepMScPRJ,0.872,0.512,0.415,0,0.184,-7.642,0.0608,147.2,0.714
05XNDab0Lhitzqk7tRpOnY,0.78,0.476,0.318,2.00E-06,0.104,-10.953,0.0304,126.495,0.311
05XSpcg3nm0zpDHd36AZOs,0.407,0.283,0.581,0.12,0.544,-11.144,0.0403,102.202,0.0996
05xWfUqhgEe4nYldfX4l7X,0.179,0.696,0.463,0,0.0868,-14.112,0.046,94.561,0.947
05xwiA2x2GhkTGPcqCyRHj,0.102,0.655,0.69,0.000118,0.115,-12.698,0.037,156.482,0.961
05yzhEWkmVXiigqWfcNTQS,0.991,0.187,0.0306,0.968,0.0979,-27.399,0.0404,96.639,0.036
05z0aLhasBpyJjUuEqBm2c,0.876,0.563,0.789,0,0.904,-6.463,0.919,81.958,0.469
05Z77MHLPcBA2Wd5eDSJzl,4.46E-05,0.556,0.851,1.97E-05,0.211,-2.981,0.0443,114.948,0.271
05ZACkzW8YbRq3eFgIfSNB,0.1,0.692,0.809,9.77E-05,0.185,-5.935,0.0255,104.023,0.927
05zCw24BdvZKGeC5NXowVe,0.43,0.697,0.656,4.66E-05,0.221,-7.062,0.0283,119.632,0.881
05zt3H2jdG0MA1V6Q2t2Et,0.455,0.619,0.623,0,0.167,-6.33,0.0328,76.037,0.309
060aWWmC9CrLqbhzHQifQf,0.018,0.634,0.677,0.0154,0.946,-7.149,0.0278,110.919,0.535
060SIy6PC30dMWw6wI6292,0.0128,0.469,0.532,0.125,0.118,-15.666,0.0609,160.914,0.52
061cp08tzW2q8qaqNkad28,0.354,0.878,0.86,0,0.572,-3.742,0.0616,146.97,0.961
062Cv5UXgBHWkMoRScGkt0,0.692,0.447,0.343,0.00067,0.0689,-8.677,0.029,130.917,0.641
064SVQsmWl5EF0zahmzkQk,0.0611,0.679,0.553,7.16E-06,0.139,-14.687,0.0316,109.071,0.946
065DgHzdiTnwiwEEBHFrIN,0.23,0.399,0.432,0,0.797,-16.663,0.304,204.671,0.65
