id,track_name,artist_name,genre,duration_ms,year,popularity,explicit
4IHaNEgvWUD63pMTWrclb2,"Symphony No. 5 in C Minor, Op. 67: 4. Allegro",Ludwig van Beethoven,Classical,650533,1995,41,0
4IhBMMgZkrQybTajYXtmVE,I Don't Love You Anymore,Bomb the Music Industry!,Folk,282093,2007,46,0
4IHEsg1VgH9dZE4QswwhaE,All Across The City,Bill Evans,Jazz,290000,1966,37,0
4IHiFF9GwkGbDkCzN3t3kg,The Buffalo Robe,John Barry,Soundtrack,131611,1990,32,0
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,Dance,218893,2018,79,0
4Ihs5QBKqaVzRlfot22aKt,Nocturne,Alexander Borodin,Classical,245000,1999,43,0
4iihDHIoKZdOeOW1kFDUtR,Jaded,Aerosmith,Rock,214333,2001,60,0
4IiI9lpobMyEbhV5VstNs7,Nothin' At All (feat. Skoolie 300),Chuuwee,Hip-Hop,271778,2014,54,1
4IiLUcJ9MOMXMGNv9zXxY1,Good As New,Vacationer,Indie,204032,2012,44,0
4iiLzvbh0bXMnomiB6DIuk,You Are The Woman,Firefall,Folk,164440,1976,53,0
4IJcZGJbZy0FQEC7oNnfVg,La Vénus du mélo,Stacey Kent,Jazz,227427,2010,56,0
4IjdXghz0YdNnEkdXmDGE0,Waiting For Bud,Sublime,Ska,62093,1994,47,0
4IJKerTtTzpETL915UDwUE,Aqua Marine,Santana,Blues,335040,1979,36,0
4ijNab1GM0JSZoe0I2KCOd,Cuts You Up,Peter Murphy,Dance,327133,1989,54,0
4iJr2NWIV27oktDKhXB6fC,The Hanging Tree,Marty Robbins,Country,170400,1959,43,0
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,Party Favor,Electronic,168207,2014,58,0
4IJRGJ3OTU4oV85NIOx6Kh,The Fire Inside,Bob Seger,Folk,356467,1991,46,0
4ijuSvn7dE8i9o8Ori6QmC,I Want'a Do Something Freaky To You,Leon Haywood,Soul,303133,2001,46,0
4IjUxQxxMX8nJCfBkw8r6N,Anywhere I Go,Slightly Stoopid,Reggae,267440,2007,38,0
4ijw7fy7LDYMZDqt6SGWIB,Girl from the North Country,Bob Dylan,Folk,222267,2002,49,0
4ik8VdladXfzpN1jPU7rDu,Heard It on the X - 2005 Remaster,ZZ Top,Blues,144813,1975,42,0
4iKp3icJChjTFQBYbydH43,"I Can't Quit You, Baby",Willie Dixon,Blues,399430,1970,35,0
4iKU4J0AjDeDXOCgpuol0C,Angela (Theme From Taxi),Bob James,Jazz,345160,1977,43,0
4iL2i3kck6tRcbSGuXJOe7,Dusted 'N' Disgusted,E-40,Hip-Hop,269733,1995,54,1
4iLeL1aYGcQBsYcWIhXIUO,Found You,Kane Brown,Country,191733,2017,61,0
4ileLT7ldd2uX8bMemWqbm,Life Is Simple in the Moonlight,The Strokes,Alternative,255240,2011,54,0
4Ilen0VxPEsVRLpnePji8P,"Slow Down - 12"" Version",Bobby V.,Dance,258667,2005,67,0
4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,Country,189000,2015,64,0
4im1HLfXQUMSKbnWo0UVhm,Mi Amigo,Kings of Leon,Indie,246800,2010,48,0
4immekPm8Har57BB9DcDSj,1Hunnid,K CAMP,R&B,215573,2014,59,1
4imYTftUBGtMP4DKfJRYyf,Heartaches By the Number,Ray Price,Country,177308,1956,34,0
4IN34Iq5T9x1vN6MASxvS9,A Stream With Bright Fish - 2005 Digital Remaster,Harold Budd,Classical,236747,1984,42,0
4IN3imzEuTsiHO6tOwDQu5,Trapdoor,Twenty One Pilots,Rock,277013,2009,56,0
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,The Notorious B.I.G.,Hip-Hop,257400,1997,74,1
4InNoUpsnbiq97FLvir4lU,Side of a Bullet,Nickelback,Alternative,180560,2005,50,0
4inXYz8i3xRpNbxZJ99Clo,Sick of Myself,Matthew Sweet,Alternative,218560,1995,44,0
4IO2X2YoXoUMv0M2rwomLC,Long Time - Intro,Playboi Carti,Hip-Hop,211773,2018,72,1
4iogsaAesg46egEuvFY7uu,Expecting,The White Stripes,Blues,123267,2001,35,0
4ioNP12wZS8rcMZRf1vwko,Drown in My Own Tears,Aretha Franklin,Blues,247733,1967,45,0
4IOtu2nO8Us3kPtEZmUr0k,Something He Can Feel,Aretha Franklin,Blues,381827,1976,47,0
4IowQDUOzUvNtp72HMDcKO,Love Sosa,Chief Keef,Hip-Hop,246213,2012,71,1
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,Pop,241853,2009,74,0
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,J Balvin,Pop,189440,2017,72,0
4ipZsAA3YuqCDSXiPoEGIv,I'm Gonna Miss Her,Brad Paisley,Country,194307,2001,60,0
4iq3zHwgHSxstFvYw4yIsQ,Run It,Logic,Hip-Hop,200800,2015,56,1
4iQ5gmTAzWfK8JyFC2LBox,What's Free (feat. Rick Ross & Jay Z),Meek Mill,Hip-Hop,362839,2018,60,1
4iqH98UJzbmo9CnrjTxBSJ,The Crawdad Song,Doc Watson,Folk,151267,2000,40,0
4iQLJCvthLGQDXFYkfAXbG,Gunwalk,Lil Wayne,Hip-Hop,271040,2013,52,1
4IqzVeWfWLPQ2deCYYWeXL,Bitches Brew,Miles Davis,Jazz,1618693,1970,28,0
4ir6xoRDxJmUikNTi0t7Cp,The Arrival of Baby Harry,John Williams,Soundtrack,265067,2001,53,0
4IrSsxKVRUa8khIqbtDge0,Then Came You,The Spinners,Soul,239444,1978,37,0
4irYeuAi87yyGHcI4h9s0x,Paris,$uicideBoy$,Hip-Hop,111020,2015,74,1
4isFUxQUxqEGUbwnYIV1se,Droogs,NxWorries,Hip-Hop,304907,2015,54,1
4ISJGDIMTOdl1ykRfALjUz,Morgan Street,Turnpike Troubadours,Country,223360,2012,44,0
4isk4UYRcmslphcTq61xUg,Quickie,Miguel,Dance,226360,2010,55,0
4IsnUEgEcb7epezwgWCBJn,Love Shoulda Brought You Home,Toni Braxton,R&B,298227,1993,47,0
4It00tEYLwpjQtAhqnjCPC,Beez In The Trap,Nicki Minaj,Dance,268493,2012,60,1
4iTfml41SOUBHXgMUHLUVV,Silent Night,Nat King Cole,Jazz,131200,1962,23,0
4iThW5yeI2ExwwG0zte69c,Hide The Wine,Carly Pearce,Pop,209587,2017,64,0
4ItkEkRhVjPdBDO7lT4hRH,Mala jujer,La Sonora Matancera,Jazz,232333,2001,52,0
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remastered,Led Zeppelin,Rock,262748,1973,65,0
4ItQB0xojW8Os6rA6GoY0l,Penguin Cafe Single - 2008 Digital Remaster,Penguin Cafe Orchestra,World,380427,1976,31,0
4iTyf5pLZMOR8YrEZgSopo,Believe,Eminem,Hip-Hop,315347,2017,62,1
4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,America,Folk,211387,1972,70,0
4iu49FeQQGiUh2Dn1A8qCl,Don't Owe You a Thang,Gary Clark Jr.,Blues,215867,2011,49,0
4iubWBlTHtDku0mEGQcBt3,Back In Judy's Jungle - 2004 Digital Remaster,Brian Eno,World,315559,1974,28,0
4iuNZTcvT9diFySSzVsnVS,When I See U,Fantasia,Dance,217347,2006,69,0
4iURgDfsolmCJtknzWuyxj,These Girls,Sticky Fingers,Indie,205787,2013,64,0
4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,Hip-Hop,361280,2018,70,1
4Ivo07fh9EyPtPinrxXlC4,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Felix Mendelssohn,Classical,727787,2011,50,0
4iVVkr41k15XyuWLCQ1mad,Promises,Basia,Jazz,243467,1987,36,0
4IVyX0UJzGyUk0MLiz1jVJ,Let's Fall In Love,Diana Krall,Jazz,258960,1999,62,0
4Iw0RAwHOjy23J3Py1XFTu,"Aranci, datteri! (Coro/Schaunard/Colline/Rodolfo/Mimì/Marcello/Ragazzi) - 1997 Remastered Version",Giacomo Puccini,Opera,170093,1958,24,0
4iW98ZK1gNzcXmQ5TgTD9X,I Just Want To Celebrate,Rare Earth,Blues,217560,1971,45,0
4iwChnVkJz2STSniIn3QMR,Level,The Raconteurs,Alternative,141160,2006,55,0
4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,Lil Uzi Vert,Rap,175203,2016,69,1
4iwMhMvcTqukn1n3NVjb2N,"Holland, 1945",Neutral Milk Hotel,Alternative,192533,1998,60,0
4iWRMBM1uLCkDGPkeBxfRU,Be Kind to Me,Michael Hurley,Country,171440,1971,44,0
4iwVH2SWwtbgC52nmEjbIt,Gonna Take You There,Jim Cummings,Movie,104027,2009,49,0
4iWYPj04kHXcZK0st5yzZf,Courtesy Call,Thousand Foot Krutch,Alternative,236907,2012,68,0
4iX8iYTbkR3pHg0kfxHG4c,Slip It In,Black Flag,Ska,377600,1984,40,0
4iXOdnIBM90SxELqJry6AX,Latin Simone (Que Pasa Contigo),Gorillaz,Alternative,218867,2001,46,0
4IXpj0463g2HAjiDaMHLk9,So Was Red,Thomas Newman,Soundtrack,164493,1994,38,0
4IXZjNVYILadTUH7AaF32o,Alone And I - Remastered 2004,Herbie Hancock,Jazz,389773,1962,41,0
4IyemaA2yUElYlOiCV1vGC,Lean On Me,Kirk Franklin,R&B,309067,1998,47,0
4iyH37AHAkYK1MVhveeqcm,Dreamflower,Tarika Blue,Jazz,255533,1977,42,0
4iYIRlCTOUE26lYwtvXEDY,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",Johann Sebastian Bach,Classical,232293,1967,33,0
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Luniz,Rap,253533,1995,74,0
4Iyo50UoYhuuYORMLrGDci,Weird Fishes/ Arpeggi,Radiohead,Alternative,318187,2007,66,0
4iYp9mvN26VNGC5xE06qSP,"Puccini: Madama Butterfly, Act 2: ""Una nave da guerra"" (Butterfly, Suzuki)",Giacomo Puccini,Opera,150453,1955,12,0
4iYRa2btalAzPZoSYfROqF,XXX. FEAT. U2.,Kendrick Lamar,Hip-Hop,254200,2017,67,1
4IYsLHbH7VLwFbYw3qxZus,Girl Inform Me,The Shins,Folk,140893,2001,46,0
4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,The Del-Vikings,Blues,162293,1997,59,0
4iZ3YEN89TU8Uwan4NwkB8,Heading Home,Gryffin,Dance,271147,2016,56,0
4izhmF4sQgGemZpLC68bC5,Before You Start Your Day,Twenty One Pilots,Rock,233000,2009,55,0
4IZOdhEvXYWqh5XAXYzBk3,Wild as You,Cody Johnson,Country,186067,2016,61,0
4izowlxQFW0BUzukGGerm4,Whiskey Trip,Gary Stewart,Country,188000,1997,38,0
4IZQ5wYvoUD1xvJsqNo3vg,Jungle Jazz,Kool & The Gang,Soul,289827,1975,43,0
4J0e4gEqaLQlG5EM0wws1K,"An der schönen blauen Donau, Op.314",Johann Strauss II,Classical,707173,1982,59,0
4j0E4Ir45e3EddzqcjL20b,Busco una Mujer,Luny Tunes,Reggaeton,153201,2003,47,0
4j0hqTP9itFBPSYZz7F7c5,Do for the Others,"Crosby, Stills & Nash",Blues,167480,1969,37,0
4J0kN8QS2esY6cWBsFjtW9,Death On Two Legs (Dedicated To...) - Remastered 2011,Queen,Rock,223173,1975,48,0
4j0QTMiqWWnyLbJZHLo6NE,Back Home,Pepper,Reggae,192040,2004,41,0
4j1Bk0BEIGCF9hR7cSwl9d,Candy Rain,Soul For Real,R&B,276067,1995,62,0
4j1Pc3I3CQTg4EAE6kCpNV,Yep,Demetri Martin,Comedy,233093,2012,44,1
4J1ULwp3VLz9gTVZT3Xktk,Catch Hell Blues,The White Stripes,Blues,256600,2007,41,0
4J3FltfCktHfD9iPCneDGy,Kiss,Lil Peep,Hip-Hop,250267,2017,68,1
4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,Childish Gambino,Hip-Hop,213600,2018,70,0
4j3obTRIyR7QzvdeQz9vaO,Babies,Pulp,Indie,244827,1994,60,0
4j3X4KX8rURekAVIFUhI23,Perfect,Simple Plan,Pop,277027,2018,69,0
4j41Du0uMXJrfEY7Xe9CDO,Carnivore,Starset,Alternative,262689,2014,61,0
4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,STRFKR,Alternative,173693,2008,63,0
4J4yJ9VpPIIsRDf9w4cPG7,Tracking Aeroplanes,The Echelon Effect,Rock,468927,2012,52,0
4J7CKHCF3mdL4diUsmW8lq,Under Control,Calvin Harris,Dance,184280,2014,72,0
4j867sDVtKTYPw1t4KQIDp,Steel Rail Blues,Gordon Lightfoot,Folk,169573,1975,38,0
4j87e6euMOfqjz6Ge2eBnh,You Can Buy Everything,SoMo,Dance,180640,2015,66,1
4j8gmCSLLy0TSFg2brV01g,Taxi Cab,Twenty One Pilots,Pop,285733,2009,58,0
4J9mulgiRlkkgdAONNVGQv,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",John Williams,Soundtrack,222773,1970,41,0
4J9qfNgyYFAkUK8oIOohN1,The Fixer,Pearl Jam,Alternative,177560,2009,56,0
4J9u7UsXH7F6sFI32KnYuP,Heartbreak Hotel (feat. Faith Evans & Kelly Price),Whitney Houston,Dance,281493,1998,53,0
4jacsL77ZYnpInmTtUBaJW,Move Your Feet,Junior Senior,Pop,181907,2003,61,0
4jadyA9N53rvVjy6KjKAgT,Pay Attention / In a World of My Own,Kathryn Beaumont,Movie,132640,1997,39,0
4jaEiBXMjgpAtsFM2zBYEB,Note to Self,Mild High Club,Indie,140000,2015,57,0
4jaH6whRB6Zgy5EzvKN5ZL,LOCO,Machine Gun Kelly,Hip-Hop,157093,2018,63,1
4JaLkM90MJutDAl5jD9BZX,No Control,One Direction,Dance,199720,2014,72,0
4JatDWrdTVmI1NbrO4BPTB,Baby We've Got A Date (Rock It Baby) - Original Album Version,Bob Marley & The Wailers,Reggae,235440,1973,39,0
4JbCuoQfzYVp0p93yd8SJQ,Candy,Morphine,Blues,194707,1993,37,0
4JBKYoKFRijmnOEfFiNhbM,Forever Girl,Jon Langston,Pop,239936,2015,62,0
4JCBnb6zviWQjtlhxUgtis,West Side Story: Act II: I Feel Pretty,Leonard Bernstein,Classical,215960,1961,40,0
4jCeguq9rMTlbMmPHuO7S3,Venom,$uicideBoy$,Hip-Hop,123298,2017,62,1
4jD8NK5zYi5ejf3krMkYfP,The Duel,John Williams,Soundtrack,242547,1980,38,0
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,Dance,300107,1998,75,0
4JdRsxxb2JTcWzRYB1p8vk,Missing Words,The Selecter,Ska,204467,1980,37,0
4jdtLLyEL7wY0TlCdMKhxq,Sad-Eyed Lady of the Lowlands,Bob Dylan,Folk,679107,1966,46,0
4JDZl9nKIAhAhDjw753u4X,For Free,DJ Khaled,Dance,183695,2016,56,1
4jeEaCq9omzcX5cOFKhT5O,A Change Is Gonna Come,Aretha Franklin,Blues,260107,1967,54,0
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,Dance,261640,2008,77,0
4jep6dMPP0z7HrN375InoL,Première Gymnopédie,Erik Satie,Classical,204267,2009,60,0
4jF8GAMRCOenL17cNnBDI0,Indo Silver Club,Daft Punk,Electronic,274733,1997,40,0
4jfPRDQUVDWQmpGaavI3og,This Very Moment,K-Ci & JoJo,R&B,240333,2002,41,0
4JgABUEuQw3QKHBAwLqQue,Art School Wannabe,Sorority Noise,Alternative,192827,2015,53,0
4JgaR869vaibKJFQqQGRur,Don't Let The Bastards Grind You Down,The Toasters,Ska,171093,1997,40,0
4JGKZS7h4Qa16gOU3oNETV,Dreams,The Cranberries,Pop,271560,1993,72,0
4jGqZyJhgM89rnIzCV2qZz,These Things Happen,G-Eazy,Hip-Hop,144173,2014,50,1
4Jgt0PEIv2b7hMHoCHPLbQ,The Plan - feat. Juicy J,Wiz Khalifa,Hip-Hop,294027,2012,51,1
4jgyACD7IpzYzTtbUr7NAT,Blow,Theory of a Deadman,Alternative,216000,2014,50,1
4jH8dxtKxBP9YZcLFGkw09,Break The Glass,The Suicide Machines,Ska,188640,1996,43,1
4JHbfG3lcdhSnS3y5vW7ya,You And I,Natural Vibrations,Reggae,215987,2007,40,0
4JHpFKUFC7uVzaXBBhjQeD,Trap Or Die,Jeezy,Hip-Hop,240267,2005,45,1
4jhsuQCUCJKA5f0bXb6XdJ,It's My Life - 1997 Remastered Version,Talk Talk,Dance,232400,1984,70,0
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,Rock,336000,1991,77,0
4jIfTHzqYWspDy9wlgvTjp,Uneasy Rider,Charlie Daniels,Country,318800,1973,41,0
4jIG9OtDuwP0nkDE7HWs0e,For Once In My Life - Album Version (Stereo),The Temptations,Soul,185027,1967,38,0
4jikVslCvDrDysc3p4tFHM,Vendedora de Caricias,Panteon Rococo,Alternative,225173,2007,65,0
4jIO4fWetRQXS6Tw1XbhWD,Fisherman,The Congos,Reggae,328240,1977,49,0
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song,Little Mix,Dance,249813,2015,77,0
4jIPERh3FWrLH6w53dm0JV,Midnight,Red Hot Chili Peppers,Alternative,295573,2002,57,0
4JJftx8cjFo2wK3NQqNu62,Bombón De Azúcar,La Secta AllStar,Reggae,295867,1998,34,0
4JjIIBNoho0V2gZjH4nEzR,Think A Little Less,Michael Ray,Pop,176987,2015,60,0
4jjPvqzUHNYuNEtSJnklwJ,Impacto,Daddy Yankee,Hip-Hop,185107,2007,57,0
4jjtFbO4dYu4JO0CIph6Ak,Le Disko,Shiny Toy Guns,Alternative,203307,2006,44,1
4Jjtkw6wdG5SCgw4vB7y6E,Angry Eyes,Loggins & Messina,Folk,460312,1971,50,0
4jjvUXBBqQDFRGX4SR5OhS,Don't Let It Get You Down,Johnnyswim,Folk,200401,2013,53,0
4jK1VQQGDnNOLfyVXCxGsR,MY PYT,Wale,Dance,235652,2016,55,1
4Jk6ZV8QsuWNLVzjX8VeE6,Coming Home,Falling In Reverse,Rap,294039,2017,58,0
4jKBjyOdVKfmyauxwW8QUs,Ain't Much Left of Me,Blackberry Smoke,Country,298787,2012,47,0
4jkn5PRfAJoKfXF0OPL7n7,That's The Way I've Always Heard It Should Be,Carly Simon,Folk,258133,1971,46,0
4JKn9Xdui9ATGk2xhLBbFF,Song for Insane Times - 2003 Remaster,Kevin Ayers,World,241077,1969,33,0
4jKq1e80xAYixkIwt6YyV1,Brick,Ben Folds Five,Alternative,271720,1997,57,0
4JLcAU2xY90qTkTSNM1lUa,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,Folk,162447,1966,62,0
4JloN5dBiVokxofXYFcmGR,"Main Titles - The Little Mermaid - From ""The Little Mermaid""/Score",Alan Menken,Movie,86187,1997,45,0
4jLv3tDBu8ww2R07DvL12s,Man On The Moon,R.E.M.,Alternative,314173,1992,68,0
4jmADw2rRriDjzSruTySZ7,Swimming In The Flood,Passion Pit,Alternative,297613,2009,43,0
4jMu6QYon1JEikcdTJ1TzR,El Perdedor,Enrique Iglesias,Dance,191427,2014,61,0
4Jn9QEd4nKFPqeCdL4TsZM,Shakin' Hands,Nickelback,Alternative,219840,2008,57,0
4JNdKmSZRsYDBwhIgZpa5M,Don't Tread on Me (feat. Earl Dibbles Jr.),Granger Smith,Rock,214280,2017,60,0
4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,Michael Jackson,Pop,239227,1991,69,0
4jnPGIKO0aljX74CmUA2CH,How Could I Let You Get Away,The Spinners,Soul,229773,1973,33,0
4JNTpbntShpUpACDUzwHV5,GO!,Common,Alternative,224160,2005,56,1
4JOEMgLkrHp8K1XNmyNffH,Une Barque Sur L'océan,André Laplante,Classical,428153,1994,55,0
4joiWvli4qJVEW6qZV2i2J,All My Loving - Remastered 2009,The Beatles,Rock,127853,1963,68,0
4JOP8ELK6AaeySe7sKe996,Un-thinkable (I'm Ready),Alicia Keys,R&B,249240,2009,63,0
4jOrVPvsjQz78jeMxeOTDK,"English Suite No.2 in A minor, BWV 807: 2. Allemande",Johann Sebastian Bach,Classical,195533,1988,33,0
4JOyMhad5dD81uGYLGgKrS,Mean Mr Mustard - Remastered 2009,The Beatles,Rock,66533,1969,55,0
4joyVm2umM902xqTpRnUhb,More Justice,Damian Marley,Reggae,214893,2001,49,0
4jozjPDv6YVVDmDqDQqyTf,Always,Panama,Indie,219052,2014,47,0
4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,Folk,223120,2014,62,0
4jPC5HNBHkuRMtrscdHQty,Melodies,Madison Beer,Dance,212520,2013,57,0
4JPEuPsDG3nNJMAvvQ2Rr3,D-I-V-O-R-C-E,Tammy Wynette,Country,175440,1966,51,0
4jpi8FljkAwKFb4ljWuar6,Underground,Eminem,Hip-Hop,371453,2009,49,1
4jpMbRTTjZsoMW2I7D41G7,"Introduction and Rondo capriccioso in A Minor, Op. 28",Camille Saint-Saëns,Classical,545333,1996,40,0
4JqbCbAmO4Gi7zUexkTuoM,Flower (B-Sides),Moby,Electronic,206293,1999,51,0
4jQLX8Nr09Y9dgKPJ19Xua,Mount Harissa,Duke Ellington,Jazz,462093,1967,24,0
4JRem7xHp2l0kmUvt9zCKu,Golden Years - 2016 Remastered Version,David Bowie,Dance,243280,1976,61,0
4jrzvkAc015w5LUP8gF3Dg,Mr. Big,Free,Blues,356173,1970,38,0
4jS6mCmznV5fjTNLf4h61o,Imagine,Eva Cassidy,Jazz,276427,2002,50,0
4JS9ziFhSRnm4ERHvdmlQg,Strychnine,The Cramps,Blues,144867,1980,30,0
4jsgnWWPKM45CHfju35xqL,Locomotive,Thelonious Monk,Jazz,400427,1967,47,0
4JsMpgsep6XpuHSzKCTxCz,"Ave Maria, D. 839",Franz Schubert,Classical,256573,2005,44,0
4JsQ7ERzbaWUrvU4vYU7LO,Coming Down,Dum Dum Girls,Indie,390000,2011,50,0
4jSqmbZinf7lYyNomskIix,All Around the World or the Myth of Fingerprints (Early Version) - Early Version,Paul Simon,Folk,197733,1986,43,0
4JsRR4poQA4L4hpe7fB8P9,Fall In Philadelphia,Daryl Hall & John Oates,Folk,238320,1972,40,0
4jSSPIBpwdh1KpAYqZTJbC,Cities - 2005 Remastered Version,Talking Heads,Folk,254000,1979,43,0
4Jt9qfVN8wkIEthRUGey1y,"Arrival To Netherfield - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,Classical,98973,2005,45,0
4jtIRaEzERJyksw8YJPdml,Danger,J.J. Cale,Blues,332773,2006,50,0
4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,Rae Sremmurd,Hip-Hop,206307,2015,75,1
4jTPlQp1YnJFmP3tIzLcmN,The Old Rugged Cross,Alan Jackson,Country,186027,2006,47,0
4JtvyWkWQTPVcroZf8JJkp,Heart of Courage,Thomas Bergersen,Soundtrack,117395,2010,65,0
4jTXmhMv91Fq0ivNQDzhPh,Space Talk,Asha Puthli,Jazz,337320,1976,39,0
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,Drake,Hip-Hop,275227,2013,70,1
4ju98rvX917EwXLKLnRbQ2,"Piano Concerto in G Major, M. 83: 2. Adagio assai",Maurice Ravel,Classical,563000,1998,52,0
4jUBzVmMj8FRUjTKcOqgTn,Deep Red Bells,Neko Case,Folk,243707,2002,38,0
4jURQLDdnZp6l3PsvxJaZk,Been On,G-Eazy,Hip-Hop,208867,2014,56,1
4JuZQeSRYJfLCqBgBIxxrR,Ocean Eyes - Blackbear Remix,Billie Eilish,Pop,195307,2017,71,0
4JV0DDLIzaKrwuPMMCelwc,Special,Jimmy Cliff,Ska,229627,1969,26,0
4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,Lykke Li,Folk,280070,2011,72,0
4JvclO8lNugobD1afavcYS,Nantes,Beirut,Folk,230200,2007,62,0
4JVeqfE2tpi7Pv63LJZtPh,Miss You,Etta James,Blues,360240,2000,51,0
4jVipHalgvFVz3Smp4aQID,Feels Just Like It Should,Pat Green,Country,227027,2006,39,0
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,Hip-Hop,196400,2018,83,1
4jVqbLx0MvlIaj3h2D872X,Don't Cry,J Dilla,Alternative,119387,2006,53,1
4jvqBvRn0AOygjqFBTrjzB,A Way of Life,Jimmy Durante,Jazz,189533,1965,26,0
4JVyxDhSEAe7cvq7hjhikB,"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 2. Andante",Antonio Vivaldi,Classical,212323,1985,30,0
4JWaICMdxnkw9LC578K0Bp,Baila Me,Gipsy Kings,World,224067,1991,41,0
4JwBDp0psRP2pbmNVjPc8E,North Dakota,Lyle Lovett,Country,342573,1992,43,0
4JWfPMjVEh4SusNs8V3gt5,From Gagarin's Point of View,Esbjörn Svensson Trio,Jazz,243333,1999,55,0
4JwFrnLLSO4qqxOeHQATf4,Sunday Mornin' Comin' Down,Kris Kristofferson,Country,270707,1970,43,0
4JwjzS9WFkWlpzGCwh82fn,Atlantic City,The Band,Folk,314840,1993,65,0
4jwZZX8J8eN3w0FOK4FCI3,It's Beginning to Look Like Christmas,Johnny Mathis,Jazz,134760,1986,29,0
4jX5YH4N3E32pmLz1AlAuT,"""B"" Movie Box Car Blues - Live Version",The Blues Brothers,Blues,244400,1978,37,0
4JXfNOePhdgMOI7KZ1L25U,Breath,Breaking Benjamin,Alternative,218467,2006,63,0
4JxkeslKwbebhWIt1R50od,The Haunting,Set It Off,Pop,172813,2014,58,1
4JXQV1LS3lw09MwCFFASso,"Cello Suite No. 1 in G Major, BWV 1007: V. Menuets I & II",Johann Sebastian Bach,Classical,185493,1983,42,0
4JYEnjbxgBDNHXLEodFiGs,Hot Pants In The Summertime,The Dramatics,Jazz,239413,1971,26,0
4JyGEgUGVkiszOv2caAYlm,Isn't It A Pity,Galaxie 500,Folk,314360,1989,42,0
4jyru1nUrepszk5VMBgsSn,"When Will My Life Begin (Reprise 2) - From ""Tangled""/Soundtrack Version",Mandy Moore,Movie,126093,2010,54,0
4jyU03J2YOhRxgOHit2auK,If Only,Raveena,R&B,201334,2017,62,0
4jYuAdVCOMkEQJWV2qvlj6,"Tomorrow (A Better You, Better Me)",Quincy Jones,Jazz,286867,1989,42,0
4JYUDRtPZuVNi7FAnbHyux,"Flava In Ya Ear Remix - feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage",Craig Mack,Hip-Hop,302013,1994,58,1
4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,Andy Grammer,Dance,189933,2011,70,0
4jZCaGd8dbeuPy707up4g2,18th & M,Marcus Johnson,Jazz,210773,2004,45,0
4jZcfHe0hbc5ireJAxmQvC,Break You Off,The Roots,Hip-Hop,447440,2002,48,1
4jzjHipRVYqSyXK5TdVn1X,Clyde,J.J. Cale,Blues,150000,1972,41,0
4k0bXm9Q4RaTuYi09i4lKK,Jump (For My Love),The Pointer Sisters,Dance,262618,1989,57,0
4k0I22DaJ8fJN783XKN0sr,Turning Point,Tyrone Davis,Blues,265320,1976,34,0
4k0ZX0KlMBEOlTp5vexIrT,Bottle Service,Shoreline Mafia,Hip-Hop,156837,2018,62,1
4K15d9zWX0Y3DmEhJa3xl7,Bring the Rain,MercyMe,Alternative,330067,2006,42,0
4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Rage Against The Machine,Alternative,244693,2000,60,1
4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country (with Johnny Cash),Bob Dylan,Folk,220400,1969,67,0
4K1YBXPilxBvAKAKfv2uZU,Rome (Wasn't Built In A Day),Sam Cooke,Soul,152907,1964,43,0
